Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.26264	9	0	22	LastDelay	0.0626352	62635.2	1	3
2.26264	9	0	22	FullDelay	0.0626352	62635.2	1	3
2.26764	10	0	22	LastDelay	0.0676352	67635.2	1	3
2.26764	10	0	22	FullDelay	0.0676352	67635.2	1	3
2.26764	11	0	22	LastDelay	0.0676352	67635.2	1	3
2.26764	11	0	22	FullDelay	0.0676352	67635.2	1	3
2.36264	6	0	23	LastDelay	0.0626352	62635.2	1	3
2.36264	6	0	23	FullDelay	0.0626352	62635.2	1	3
2.36264	7	0	23	LastDelay	0.0626352	62635.2	1	3
2.36264	7	0	23	FullDelay	0.0626352	62635.2	1	3
2.36264	8	0	23	LastDelay	0.0626352	62635.2	1	3
2.36264	8	0	23	FullDelay	0.0626352	62635.2	1	3
2.36264	9	0	23	LastDelay	0.0626352	62635.2	1	3
2.36264	9	0	23	FullDelay	0.0626352	62635.2	1	3
2.36764	10	0	23	LastDelay	0.0676352	67635.2	1	3
2.36764	10	0	23	FullDelay	0.0676352	67635.2	1	3
2.36764	11	0	23	LastDelay	0.0676352	67635.2	1	3
2.36764	11	0	23	FullDelay	0.0676352	67635.2	1	3
2.46264	6	0	24	LastDelay	0.0626352	62635.2	1	3
2.46264	6	0	24	FullDelay	0.0626352	62635.2	1	3
2.46264	7	0	24	LastDelay	0.0626352	62635.2	1	3
2.46264	7	0	24	FullDelay	0.0626352	62635.2	1	3
2.46264	8	0	24	LastDelay	0.0626352	62635.2	1	3
2.46264	8	0	24	FullDelay	0.0626352	62635.2	1	3
2.46264	9	0	24	LastDelay	0.0626352	62635.2	1	3
2.46264	9	0	24	FullDelay	0.0626352	62635.2	1	3
2.46764	10	0	24	LastDelay	0.0676352	67635.2	1	3
2.46764	10	0	24	FullDelay	0.0676352	67635.2	1	3
2.46764	11	0	24	LastDelay	0.0676352	67635.2	1	3
2.46764	11	0	24	FullDelay	0.0676352	67635.2	1	3
